vel_bias,controller,run,x_ref,y_ref,Kp,Kth,arrived,diverged,t_end_s,final_d_m,final_x,final_y,hold_final_d_m,hold_diverged,e_total_Cl1m,e_line,e_th,e_time,e_l_mean_m,cross_track_rmse_m,energy_J,peak_V
0.05,lyap1,285,0.4344,0.0610,0.800000,1.700000,1,0,2.034,0.009998,0.42436,0.06089,0.018725,0,142.93,6.33,16.87,49.84,0.006328,0.007707,0.2164,2.555
0.05,lyap1,286,0.2625,-0.1936,0.800000,1.700000,1,0,2.015,0.009977,0.25263,-0.19203,0.018725,0,369.87,22.11,81.23,87.12,0.022110,0.026600,0.1307,2.561
0.05,lyap1,287,0.4951,-0.4703,0.800000,1.700000,1,0,2.601,0.009982,0.48583,-0.47386,0.018724,0,157.95,36.65,30.39,21.09,0.036653,0.047541,0.5286,4.439
0.05,lyap1,288,-0.0609,0.1904,0.800000,1.700000,0,0,30.000,0.018724,-0.04741,0.17743,0.018724,0,3322.26,12.62,657.35,994.31,0.012617,0.014373,5.3554,2.922
0.05,lyap1,289,0.4627,-0.5742,0.800000,1.700000,1,0,2.728,0.009989,0.45315,-0.57717,0.018724,0,197.27,41.71,52.66,14.69,0.041714,0.054769,0.6121,4.755
0.05,lyap1,290,-0.2671,0.5113,0.800000,1.700000,1,0,3.104,0.009941,-0.27373,0.50393,0.018723,0,584.80,17.99,170.84,108.07,0.017992,0.021621,0.5028,4.063
0.05,lyap1,291,-0.1914,0.4290,0.800000,1.700000,1,0,2.988,0.009977,-0.20031,0.42444,0.018723,0,614.91,16.74,161.31,133.59,0.016738,0.019877,0.3648,3.572
0.05,lyap1,292,0.3585,0.0772,0.800000,1.700000,1,0,1.930,0.009945,0.34861,0.07644,0.018725,0,208.57,8.71,33.20,64.55,0.008710,0.010432,0.1487,2.267
0.05,lyap1,293,0.0225,0.1187,0.800000,1.700000,1,0,1.771,0.009983,0.02474,0.10902,0.018725,0,799.67,24.76,247.27,133.99,0.024764,0.027625,0.1185,2.233
0.05,lyap1,294,0.4545,0.0289,0.800000,1.700000,1,0,2.051,0.009924,0.44456,0.02887,0.018725,0,110.39,2.95,7.30,45.68,0.002952,0.003605,0.2343,2.532
0.05,lyap1,295,-0.0097,-0.2389,0.800000,1.700000,0,0,30.000,0.018724,0.00026,-0.22306,0.018724,0,3339.52,13.02,665.84,994.16,0.013015,0.015257,5.3424,2.942
0.05,lyap1,296,-0.0414,-0.4969,0.800000,1.700000,1,0,2.913,0.009966,-0.05131,-0.49589,0.018723,0,523.18,27.29,124.86,116.26,0.027286,0.033856,0.3492,3.715
0.05,lyap1,297,-0.4635,-0.8276,0.800000,1.700000,1,0,3.387,0.009896,-0.46465,-0.81780,0.018724,0,394.24,30.83,167.30,6.70,0.030827,0.037864,1.2059,5.924
0.05,lyap1,298,-0.1078,-0.2116,0.800000,1.700000,0,0,30.000,0.018724,-0.09054,-0.20440,0.018724,0,3455.09,12.40,724.08,994.16,0.012400,0.013953,5.3541,2.911
0.05,lyap1,299,0.1967,0.7699,0.800000,1.700000,1,0,3.000,0.009943,0.18715,0.76733,0.018723,0,309.60,44.02,99.92,21.86,0.044018,0.058175,0.7172,5.115
0.05,lyap2,0,-0.4828,-0.7608,0.500000,2.500000,1,0,4.587,0.009996,-0.47956,-0.75129,0.012741,0,404.46,27.32,39.37,142.37,0.027319,0.039189,0.7080,4.242
0.05,lyap2,1,0.3886,-0.1909,0.500000,2.500000,1,0,2.937,0.009998,0.38007,-0.18564,0.012716,0,317.18,8.48,11.00,141.22,0.008481,0.012260,0.1094,2.221
0.05,lyap2,2,0.1373,-0.1241,0.500000,2.500000,1,0,2.042,0.009987,0.12748,-0.12207,0.012743,0,300.75,11.64,3.10,138.54,0.011638,0.014192,0.0711,1.869
0.05,lyap2,3,0.5235,0.3075,0.500000,2.500000,1,0,3.404,0.009997,0.51561,0.30133,0.012751,0,293.08,10.50,11.44,127.22,0.010505,0.016197,0.2145,2.906
0.05,lyap2,4,0.3315,0.9345,0.500000,2.500000,1,0,4.369,0.009939,0.32732,0.92543,0.012714,0,213.08,18.99,2.67,89.63,0.018987,0.029857,0.6154,4.574
0.05,lyap2,5,0.3231,-0.0585,0.500000,2.500000,1,0,2.531,0.009942,0.31322,-0.05705,0.012730,0,300.68,3.42,10.46,137.32,0.003424,0.004573,0.0547,1.429
0.05,lyap2,6,-0.0850,0.5502,0.500000,2.500000,1,0,3.800,0.009976,-0.08279,0.54043,0.012738,0,417.69,15.50,14.15,183.07,0.015501,0.019629,0.3171,3.451
0.05,lyap2,7,-0.0720,-0.5823,0.500000,2.500000,1,0,3.857,0.009968,-0.07040,-0.57244,0.012731,0,408.57,15.77,14.04,178.42,0.015773,0.020207,0.3303,3.512
0.05,lyap2,8,0.3960,-0.5209,0.500000,2.500000,1,0,3.658,0.009946,0.39106,-0.51227,0.012751,0,340.42,15.35,22.76,135.94,0.015350,0.023825,0.2748,3.416
0.05,lyap2,9,0.3685,0.3828,0.500000,2.500000,1,0,3.332,0.009929,0.36322,0.37440,0.012747,0,333.43,13.54,10.39,146.17,0.013541,0.020396,0.1856,2.944
0.05,lyap2,10,0.1283,0.2512,0.500000,2.500000,1,0,2.667,0.009946,0.12334,0.24258,0.012719,0,472.64,14.45,59.06,166.41,0.014455,0.019144,0.1190,2.535
0.05,lyap2,11,0.2440,0.2446,0.500000,2.500000,1,0,2.771,0.009976,0.23733,0.23712,0.012715,0,397.79,12.45,34.62,154.94,0.012452,0.017222,0.0994,2.369
0.05,lyap2,12,0.6768,0.6211,0.500000,2.500000,1,0,4.046,0.009931,0.66949,0.61436,0.012712,0,221.46,15.47,16.22,82.90,0.015469,0.025615,0.4977,4.152
0.05,lyap2,13,0.7407,-0.0375,0.500000,2.500000,1,0,3.585,0.009983,0.73073,-0.03685,0.012755,0,202.27,1.18,1.64,98.60,0.001181,0.001876,0.3076,2.734
0.05,lyap2,14,0.1895,0.9012,0.500000,2.500000,1,0,4.327,0.009965,0.18649,0.89169,0.012711,0,251.21,18.59,1.72,109.94,0.018590,0.027657,0.5568,4.373
0.05,lyap2,15,0.3282,0.2784,0.500000,2.500000,1,0,3.016,0.009949,0.32177,0.27081,0.012720,0,341.18,11.89,11.84,149.84,0.011886,0.017240,0.1257,2.527
0.05,lyap2,16,0.4229,-0.6724,0.500000,2.500000,1,0,3.960,0.009977,0.41775,-0.66379,0.012720,0,300.87,16.86,20.33,117.46,0.016864,0.026832,0.3949,3.898
0.05,lyap2,17,-0.0535,-0.6259,0.500000,2.500000,1,0,3.932,0.009977,-0.05265,-0.61592,0.012723,0,393.36,16.14,12.94,171.63,0.016140,0.021009,0.3512,3.602
0.05,lyap2,18,0.5135,-0.1699,0.500000,2.500000,1,0,3.194,0.009955,0.50442,-0.16587,0.012735,0,272.31,6.48,1.94,129.35,0.006478,0.009768,0.1622,2.399
0.05,lyap2,19,-0.1027,-0.2139,0.500000,2.500000,1,0,2.865,0.009970,-0.09766,-0.20528,0.012716,0,619.16,12.82,99.27,200.70,0.012822,0.014839,0.2835,3.211
0.05,lyap2,20,0.5724,0.0126,0.500000,2.500000,1,0,3.235,0.009980,0.56247,0.01227,0.012738,0,246.14,0.47,0.24,122.48,0.000468,0.000712,0.1773,2.066
0.05,lyap2,21,-0.2534,-0.7892,0.500000,2.500000,1,0,4.393,0.009930,-0.25218,-0.77938,0.012717,0,363.74,20.44,18.46,148.08,0.020444,0.027063,0.5649,4.100
0.05,lyap2,22,0.1756,0.0811,0.500000,2.500000,1,0,1.970,0.009972,0.16573,0.07998,0.012741,0,290.27,7.56,10.89,128.58,0.007555,0.009192,0.0342,1.414
0.05,lyap2,23,-0.1826,-0.5070,0.500000,2.500000,1,0,3.828,0.009998,-0.17889,-0.49768,0.012735,0,423.39,15.59,8.21,191.80,0.015586,0.019611,0.3426,3.441
0.05,lyap2,24,0.5281,0.1638,0.500000,2.500000,1,0,3.219,0.009974,0.51888,0.15999,0.012737,0,269.81,6.16,2.61,127.68,0.006162,0.009326,0.1691,2.415
0.05,lyap2,25,0.2533,-0.1131,0.500000,2.500000,1,0,2.375,0.009995,0.24365,-0.11053,0.012741,0,336.38,7.58,23.01,139.49,0.007583,0.009783,0.0474,1.654
0.05,lyap2,26,-0.0698,0.1000,0.500000,2.500000,1,0,2.308,0.009979,-0.07453,0.09120,0.012741,0,637.19,13.19,122.75,185.95,0.013187,0.015127,0.3719,3.492
0.05,lyap2,27,0.3040,0.0277,0.500000,2.500000,1,0,2.433,0.009982,0.29404,0.02703,0.012738,0,284.38,1.74,5.27,135.62,0.001738,0.002276,0.0454,1.197
0.05,lyap2,28,0.2958,-0.8584,0.500000,2.500000,1,0,4.250,0.009994,0.29188,-0.84921,0.012707,0,256.61,18.33,7.74,106.81,0.018333,0.028469,0.5268,4.318
0.05,lyap2,29,0.3034,0.1431,0.500000,2.500000,1,0,2.611,0.009947,0.29431,0.13918,0.012723,0,345.99,8.00,24.30,142.69,0.008001,0.010824,0.0679,1.874
0.05,lyap2,30,-0.0517,-0.6699,0.500000,2.500000,1,0,4.019,0.009959,-0.05139,-0.65998,0.012714,0,374.82,16.56,9.79,165.20,0.016560,0.021720,0.3815,3.707
0.05,lyap2,31,0.5492,0.3284,0.500000,2.500000,1,0,3.477,0.009991,0.54130,0.32225,0.012754,0,289.84,10.81,13.69,123.12,0.010811,0.016821,0.2382,3.026
0.05,lyap2,32,-0.2470,-0.5392,0.500000,2.500000,1,0,3.982,0.009945,-0.24348,-0.52991,0.012717,0,403.79,16.94,0.85,188.34,0.016940,0.022256,0.3951,3.550
0.05,lyap2,33,0.0352,0.9500,0.500000,2.500000,1,0,4.446,0.009958,0.03350,0.94017,0.012723,0,269.58,19.57,8.70,111.42,0.019566,0.026725,0.6163,4.466
0.05,lyap2,34,0.0707,-0.1224,0.500000,2.500000,1,0,1.935,0.009990,0.06101,-0.11995,0.012737,0,390.48,14.23,41.53,143.04,0.014227,0.017021,0.1298,2.212
0.05,lyap2,35,0.4590,0.2294,0.500000,2.500000,1,0,3.161,0.009945,0.45073,0.22384,0.012732,0,286.22,8.92,0.75,135.67,0.008925,0.013350,0.1517,2.502
0.05,lyap2,36,-0.1107,0.4644,0.500000,2.500000,1,0,3.634,0.009943,-0.10681,0.45523,0.012751,0,430.56,14.75,10.39,193.83,0.014749,0.018153,0.2884,3.311
0.05,lyap2,37,0.1172,0.8775,0.500000,2.500000,1,0,4.306,0.009942,0.11482,0.86780,0.012710,0,269.80,18.39,0.92,120.18,0.018389,0.026425,0.5319,4.273
0.05,lyap2,38,-0.1887,-0.6828,0.500000,2.500000,1,0,4.164,0.009971,-0.18723,-0.67291,0.012706,0,367.55,17.93,3.43,166.90,0.017933,0.023064,0.4476,3.801
0.05,lyap2,39,0.8660,-0.0873,0.500000,2.500000,1,0,3.808,0.009972,0.85609,-0.08619,0.012737,0,162.51,2.50,3.37,76.02,0.002499,0.004080,0.4316,3.282
0.05,lyap2,40,0.3463,-0.5640,0.500000,2.500000,1,0,3.718,0.009946,0.34213,-0.55496,0.012746,0,349.90,15.98,23.71,139.25,0.015981,0.024660,0.2893,3.499
0.05,lyap2,41,0.1016,-0.3385,0.500000,2.500000,1,0,3.030,0.009981,0.10115,-0.32854,0.012722,0,436.45,14.74,29.77,177.40,0.014741,0.020252,0.1610,2.842
0.05,lyap2,42,-0.2362,-0.3342,0.500000,2.500000,1,0,3.567,0.009970,-0.22897,-0.32735,0.012753,0,452.46,14.49,5.09,210.27,0.014492,0.018589,0.3333,3.653
0.05,lyap2,43,0.8826,0.0070,0.500000,2.500000,1,0,3.824,0.009966,0.87260,0.00694,0.012736,0,147.55,0.20,0.27,73.36,0.000200,0.000327,0.4442,3.195
0.05,lyap2,44,0.1563,-0.4355,0.500000,2.500000,1,0,3.346,0.009933,0.15555,-0.42560,0.012747,0,379.58,15.21,7.42,170.96,0.015213,0.021759,0.1959,3.064
0.05,lyap2,45,0.0602,0.2535,0.500000,2.500000,1,0,2.688,0.009938,0.05729,0.24404,0.012718,0,519.12,14.85,72.67,175.75,0.014855,0.019274,0.1535,2.703
0.05,lyap2,46,0.3509,-0.8008,0.500000,2.500000,1,0,4.161,0.009942,0.34652,-0.79191,0.012706,0,271.55,17.94,12.68,109.64,0.017941,0.028308,0.4839,4.198
0.05,lyap2,47,-0.1504,-0.4231,0.500000,2.500000,1,0,3.595,0.009999,-0.14539,-0.41446,0.012753,0,431.97,14.48,5.51,199.62,0.014478,0.017589,0.2954,3.287
0.05,lyap2,48,0.3656,-0.0779,0.500000,2.500000,1,0,2.697,0.009940,0.35592,-0.07580,0.012718,0,302.59,4.03,10.30,137.97,0.004034,0.005591,0.0730,1.641
0.05,lyap2,49,-0.2992,-0.4212,0.500000,2.500000,1,0,3.859,0.009939,-0.29349,-0.41302,0.012731,0,431.36,16.73,0.88,202.26,0.016729,0.023205,0.3870,3.757
0.05,lyap2,50,0.7379,0.3254,0.500000,2.500000,1,0,3.755,0.009997,0.72892,0.32089,0.012743,0,226.87,9.44,13.36,92.99,0.009444,0.015269,0.3729,3.464
0.05,lyap2,51,0.2430,0.2287,0.500000,2.500000,1,0,2.715,0.009973,0.23583,0.22179,0.012717,0,398.68,12.13,36.76,153.48,0.012128,0.016604,0.0924,2.298
0.05,lyap2,52,-0.0147,-0.5282,0.500000,2.500000,1,0,3.682,0.009972,-0.01298,-0.51841,0.012749,0,419.56,15.35,17.05,181.22,0.015348,0.020067,0.2796,3.365
0.05,lyap2,53,0.0787,0.1072,0.500000,2.500000,1,0,1.805,0.010000,0.06916,0.10414,0.012731,0,453.29,13.47,83.38,133.17,0.013470,0.015966,0.1056,2.058
0.05,lyap2,54,-0.1562,0.9648,0.500000,2.500000,1,0,4.564,0.010000,-0.15629,0.95480,0.012738,0,302.27,21.42,21.24,113.83,0.021425,0.027914,0.6869,4.527
0.05,lyap2,55,-0.1446,-0.2073,0.500000,2.500000,1,0,2.993,0.009967,-0.13730,-0.20048,0.012721,0,608.85,12.39,87.36,207.77,0.012394,0.014162,0.3205,3.522
0.05,lyap2,56,0.7844,0.3256,0.500000,2.500000,1,0,3.821,0.009982,0.77531,0.32142,0.012736,0,208.05,9.19,12.48,84.65,0.009192,0.014990,0.4141,3.590
0.05,lyap2,57,0.2535,-0.6401,0.500000,2.500000,1,0,3.851,0.009951,0.25039,-0.63061,0.012732,0,356.35,16.67,22.51,143.16,0.016672,0.025227,0.3273,3.656
0.05,lyap2,58,0.3038,-0.4120,0.500000,2.500000,1,0,3.340,0.009990,0.29982,-0.40283,0.012747,0,349.99,14.47,10.53,153.61,0.014474,0.021580,0.1869,2.998
0.05,lyap2,59,0.7189,-0.3583,0.500000,2.500000,1,0,3.763,0.009957,0.71025,-0.35339,0.012742,0,234.58,10.34,14.66,94.88,0.010341,0.016719,0.3713,3.506
0.05,lyap2,60,0.1800,0.0264,0.500000,2.500000,1,0,1.839,0.009993,0.17002,0.02595,0.012734,0,264.09,2.65,10.41,119.65,0.002645,0.003179,0.0150,0.863
0.05,lyap2,61,-0.4251,0.6545,0.500000,2.500000,1,0,4.394,0.009984,-0.42174,0.64509,0.012717,0,423.06,23.73,29.00,164.74,0.023726,0.034100,0.5851,3.944
0.05,lyap2,62,0.5324,0.0722,0.500000,2.500000,1,0,3.157,0.009953,0.52263,0.07045,0.012731,0,258.92,2.80,0.40,126.96,0.002804,0.004216,0.1556,2.109
0.05,lyap2,63,-0.1463,-0.2830,0.500000,2.500000,1,0,3.225,0.009944,-0.13918,-0.27602,0.012737,0,511.45,13.07,37.99,207.93,0.013071,0.015259,0.2869,3.290
0.05,lyap2,64,0.5285,0.0914,0.500000,2.500000,1,0,3.158,0.009979,0.51873,0.08919,0.012731,0,261.13,3.55,0.51,127.40,0.003549,0.005335,0.1555,2.162
0.05,lyap2,65,0.2105,0.2530,0.500000,2.500000,1,0,2.751,0.009946,0.20451,0.24514,0.012716,0,418.18,13.20,40.65,158.54,0.013201,0.018088,0.1034,2.425
0.05,lyap2,66,-0.2321,0.7541,0.500000,2.500000,1,0,4.321,0.009955,-0.23087,0.74423,0.012711,0,366.32,19.59,13.78,154.69,0.019587,0.025662,0.5242,3.999
0.05,lyap2,67,0.1052,0.6538,0.500000,2.500000,1,0,3.898,0.009975,0.10397,0.64394,0.012727,0,376.37,16.51,19.09,156.71,0.016513,0.023440,0.3362,3.648
0.05,lyap2,68,0.5076,0.3617,0.500000,2.500000,1,0,3.470,0.009947,0.50045,0.35484,0.012754,0,303.98,11.93,14.92,128.13,0.011926,0.018481,0.2307,3.058
0.05,lyap2,69,-0.0513,0.1705,0.500000,2.500000,1,0,2.506,0.009957,-0.05324,0.16070,0.012732,0,627.04,14.00,116.93,186.09,0.014000,0.016569,0.2606,3.018
0.05,lyap2,70,-0.0982,0.3380,0.500000,2.500000,1,0,3.276,0.009973,-0.09256,0.32979,0.012742,0,466.42,13.63,21.39,201.60,0.013631,0.016372,0.2509,3.137
0.05,lyap2,71,-0.2987,-0.5024,0.500000,2.500000,1,0,3.996,0.009935,-0.29441,-0.49341,0.012716,0,418.18,17.63,3.27,192.60,0.017634,0.024215,0.4130,3.599
0.05,lyap2,72,-0.1503,0.3616,0.500000,2.500000,1,0,3.445,0.009967,-0.14421,0.35375,0.012752,0,442.68,13.86,6.44,204.51,0.013857,0.016542,0.2836,3.223
0.05,lyap2,73,-0.1360,0.7558,0.500000,2.500000,1,0,4.240,0.009932,-0.13563,0.74584,0.012707,0,344.96,18.30,4.76,154.00,0.018296,0.023537,0.4791,3.952
0.05,lyap2,74,0.2863,-0.1810,0.500000,2.500000,1,0,2.661,0.009945,0.27782,-0.17577,0.012720,0,366.57,9.83,29.42,146.49,0.009834,0.013406,0.0775,2.063
0.05,lyap2,75,0.2629,0.0381,0.500000,2.500000,1,0,2.271,0.009936,0.25298,0.03742,0.012747,0,283.81,2.72,6.54,133.33,0.002715,0.003453,0.0339,1.148
0.05,lyap2,76,-0.0879,0.1908,0.500000,2.500000,1,0,2.723,0.009932,-0.08491,0.18130,0.012717,0,647.28,13.05,117.65,196.21,0.013052,0.015101,0.2838,3.182
0.05,lyap2,77,0.1878,-0.1637,0.500000,2.500000,1,0,2.354,0.010000,0.17869,-0.15957,0.012742,0,386.91,11.63,37.60,147.13,0.011633,0.014831,0.0674,2.009
0.05,lyap2,78,0.3960,0.0616,0.500000,2.500000,1,0,2.778,0.009956,0.38619,0.05991,0.012714,0,290.60,3.01,6.37,136.67,0.003008,0.004244,0.0833,1.646
0.05,lyap2,79,0.1499,0.3328,0.500000,2.500000,1,0,3.007,0.009971,0.14793,0.32301,0.012720,0,418.55,14.61,27.07,171.25,0.014609,0.020395,0.1474,2.771
0.05,lyap2,80,0.4252,0.0139,0.500000,2.500000,1,0,2.846,0.009991,0.41518,0.01349,0.012713,0,272.94,0.65,1.10,134.89,0.000646,0.000925,0.0934,1.539
0.05,lyap2,81,-0.1576,0.2546,0.500000,2.500000,1,0,3.176,0.009975,-0.15002,0.24813,0.012733,0,538.65,12.82,50.06,209.64,0.012824,0.014912,0.3049,3.441
0.05,lyap2,82,-0.0686,-0.8309,0.500000,2.500000,1,0,4.314,0.009993,-0.06913,-0.82094,0.012710,0,317.02,18.70,5.80,138.69,0.018696,0.024458,0.5201,4.130
0.05,lyap2,83,0.4444,-0.8902,0.500000,2.500000,1,0,4.317,0.009969,0.43938,-0.88160,0.012710,0,208.14,18.73,6.76,83.27,0.018729,0.030397,0.6062,4.562
0.05,lyap2,84,0.2393,0.0573,0.500000,2.500000,1,0,2.193,0.009967,0.22933,0.05636,0.012748,0,286.87,4.36,7.75,132.41,0.004357,0.005470,0.0303,1.241
0.05,lyap2,85,-0.0699,0.1952,0.500000,2.500000,1,0,2.677,0.009967,-0.06831,0.18532,0.012719,0,636.01,13.46,115.20,192.71,0.013462,0.015834,0.2655,3.060
0.05,lyap2,86,0.7095,0.5152,0.500000,2.500000,1,0,3.937,0.009998,0.70154,0.50914,0.012722,0,227.20,13.62,16.79,86.60,0.013616,0.022377,0.4494,3.923
0.05,lyap2,87,-0.0494,-0.2016,0.500000,2.500000,1,0,2.640,0.009946,-0.04920,-0.19169,0.012721,0,618.78,13.92,109.91,189.04,0.013917,0.016678,0.2440,2.989
0.05,lyap2,88,0.0267,0.5306,0.500000,2.500000,1,0,3.656,0.009964,0.02775,0.52071,0.012750,0,415.38,15.47,18.34,177.74,0.015472,0.020782,0.2690,3.351
0.05,lyap2,89,0.5313,0.5599,0.500000,2.500000,1,0,3.834,0.009971,0.52495,0.55227,0.012734,0,290.98,15.25,21.30,112.75,0.015247,0.024451,0.3600,3.714
0.05,lyap2,90,-0.0457,0.0894,0.500000,2.500000,1,0,2.225,0.009999,-0.05550,0.08743,0.012739,0,623.20,14.12,115.80,185.21,0.014117,0.016433,0.3964,3.308
0.05,lyap2,91,-0.3348,-0.7215,0.500000,2.500000,1,0,4.377,0.009998,-0.33253,-0.71174,0.012716,0,392.60,21.28,22.36,157.98,0.021276,0.029505,0.5627,4.000
0.05,lyap2,92,-0.2539,0.6200,0.500000,2.500000,1,0,4.130,0.009994,-0.25139,0.61030,0.012707,0,391.53,18.15,5.51,176.64,0.018145,0.023960,0.4428,3.710
0.05,lyap2,93,0.1010,0.2482,0.500000,2.500000,1,0,2.647,0.009986,0.09647,0.23931,0.012720,0,491.62,14.73,65.50,169.27,0.014727,0.019284,0.1301,2.585
0.05,lyap2,94,0.8495,0.4720,0.500000,2.500000,1,0,4.040,0.009965,0.84081,0.46710,0.012712,0,170.92,12.07,12.63,63.78,0.012069,0.020174,0.5486,4.145
0.05,lyap2,95,0.1372,0.4237,0.500000,2.500000,1,0,3.312,0.009934,0.13682,0.41374,0.012745,0,377.35,15.14,3.76,173.56,0.015136,0.021448,0.1924,3.039
0.05,lyap2,96,0.4789,0.8183,0.500000,2.500000,1,0,4.219,0.009994,0.47346,0.80997,0.012706,0,229.37,18.13,11.30,89.79,0.018127,0.029553,0.5486,4.395
0.05,lyap2,97,-0.0656,0.3396,0.500000,2.500000,1,0,3.219,0.009991,-0.06076,0.33089,0.012737,0,467.51,13.81,25.22,198.18,0.013807,0.016990,0.2331,3.091
0.05,lyap2,98,0.6043,0.2287,0.500000,2.500000,1,0,3.441,0.009931,0.59533,0.22435,0.012753,0,264.75,7.69,9.18,117.42,0.007689,0.011964,0.2354,2.829
0.05,lyap2,99,-0.0616,-0.5886,0.500000,2.500000,1,0,3.861,0.009954,-0.06019,-0.57869,0.012731,0,406.80,15.81,14.44,177.10,0.015815,0.020370,0.3303,3.521
0.05,lyap2,100,0.6577,0.3184,0.500000,2.500000,1,0,3.630,0.009980,0.64910,0.31338,0.012752,0,256.43,9.77,14.06,106.83,0.009766,0.015532,0.3061,3.239
0.05,lyap2,101,0.7053,0.3527,0.500000,2.500000,1,0,3.738,0.009963,0.69670,0.34770,0.012745,0,239.88,10.29,14.74,97.48,0.010292,0.016587,0.3577,3.456
0.05,lyap2,102,-0.2611,-0.8069,0.500000,2.500000,1,0,4.425,0.009943,-0.25991,-0.79706,0.012721,0,361.24,20.83,20.36,144.64,0.020831,0.027682,0.5844,4.150
0.05,lyap2,103,-0.2565,-0.5607,0.500000,2.500000,1,0,4.033,0.009961,-0.25325,-0.55130,0.012713,0,399.86,17.41,1.55,185.32,0.017408,0.023028,0.4116,3.597
0.05,lyap2,104,-0.0062,-0.2025,0.500000,2.500000,1,0,2.531,0.009936,-0.00936,-0.19310,0.012730,0,577.62,14.77,97.54,180.20,0.014769,0.018151,0.2038,2.833
0.05,lyap2,105,0.1683,-0.1221,0.500000,2.500000,1,0,2.120,0.009963,0.15853,-0.12006,0.012746,0,313.05,10.42,10.37,138.34,0.010422,0.012864,0.0564,1.768
0.05,lyap2,106,0.1073,0.7657,0.500000,2.500000,1,0,4.117,0.009955,0.10539,0.75595,0.012708,0,327.14,17.35,10.41,140.15,0.017354,0.024823,0.4268,3.953
0.05,lyap2,107,0.2607,-0.0935,0.500000,2.500000,1,0,2.354,0.009986,0.25093,-0.09148,0.012743,0,321.52,6.33,18.43,137.58,0.006327,0.008144,0.0431,1.530
0.05,lyap2,108,0.2814,0.9272,0.500000,2.500000,1,0,4.358,0.009951,0.27764,0.91795,0.012713,0,225.51,18.88,2.23,96.37,0.018877,0.029163,0.5961,4.510
0.05,lyap2,109,0.5130,0.7951,0.500000,2.500000,1,0,4.197,0.009940,0.50726,0.78694,0.012706,0,228.21,17.90,12.38,88.30,0.017898,0.029339,0.5429,4.373
0.05,lyap2,110,0.4870,-0.3349,0.500000,2.500000,1,0,3.393,0.009959,0.47978,-0.32808,0.012751,0,304.67,11.49,12.06,131.66,0.011495,0.017650,0.2077,2.932
0.05,lyap2,111,0.2839,0.6459,0.500000,2.500000,1,0,3.867,0.009945,0.28039,0.63657,0.012730,0,347.62,16.73,22.40,138.87,0.016730,0.025585,0.3361,3.692
0.05,lyap2,112,0.3172,0.1950,0.500000,2.500000,1,0,2.775,0.009945,0.30898,0.18937,0.012715,0,353.70,9.72,23.43,146.13,0.009716,0.013588,0.0891,2.153
0.05,lyap2,113,0.3999,-0.0481,0.500000,2.500000,1,0,2.781,0.009959,0.39000,-0.04674,0.012714,0,285.88,2.34,4.90,136.29,0.002340,0.003305,0.0837,1.597
0.05,lyap2,114,0.0845,-0.3381,0.500000,2.500000,1,0,3.035,0.009965,0.08452,-0.32811,0.012722,0,443.64,14.72,31.21,179.57,0.014724,0.020078,0.1659,2.863
0.05,lyap2,115,0.2833,0.3617,0.500000,2.500000,1,0,3.187,0.009968,0.27915,0.35262,0.012734,0,336.30,13.94,1.10,156.60,0.013941,0.020443,0.1580,2.821
0.05,lyap2,116,-0.0960,-0.1708,0.500000,2.500000,1,0,2.675,0.009997,-0.09316,-0.16121,0.012719,0,669.01,12.83,128.54,196.34,0.012832,0.014627,0.3048,3.325
0.05,lyap2,117,0.1426,0.0149,0.500000,2.500000,1,0,1.583,0.009989,0.13268,0.01424,0.012720,0,254.86,1.88,18.34,107.68,0.001884,0.002190,0.0087,0.655
0.05,lyap2,118,0.2298,-0.1089,0.500000,2.500000,1,0,2.280,0.009994,0.22004,-0.10675,0.012746,0,328.58,7.90,20.27,138.10,0.007897,0.010019,0.0434,1.617
0.05,lyap2,119,0.3467,0.6367,0.500000,2.500000,1,0,3.865,0.009930,0.34247,0.62775,0.012731,0,334.10,16.64,22.60,131.97,0.016637,0.025889,0.3425,3.714
0.05,lyap2,120,0.1427,0.1849,0.500000,2.500000,1,0,2.368,0.009971,0.13421,0.17963,0.012741,0,425.01,13.48,48.56,153.83,0.013479,0.017091,0.0912,2.222
0.05,lyap2,121,0.9039,0.2691,0.500000,2.500000,1,0,3.944,0.009949,0.89436,0.26614,0.012722,0,156.58,7.25,8.62,64.24,0.007251,0.012022,0.5123,3.802
0.05,lyap2,122,0.6186,-0.7694,0.500000,2.500000,1,0,4.209,0.009989,0.61208,-0.76181,0.012706,0,201.01,17.50,12.15,75.23,0.017498,0.029155,0.5811,4.464
0.05,lyap2,123,0.1330,0.4410,0.500000,2.500000,1,0,3.364,0.009954,0.13278,0.43100,0.012748,0,385.46,15.23,7.88,173.43,0.015233,0.021590,0.2015,3.087
0.05,lyap2,124,0.3040,-0.5997,0.500000,2.500000,1,0,3.776,0.009987,0.30035,-0.59037,0.012741,0,354.59,16.37,23.68,141.34,0.016367,0.025070,0.3052,3.571
0.05,lyap2,125,0.8777,-0.3398,0.500000,2.500000,1,0,3.958,0.009958,0.86847,-0.33603,0.012720,0,167.47,9.07,10.64,66.29,0.009069,0.015047,0.5112,3.891
0.05,lyap2,126,0.4647,-0.7285,0.500000,2.500000,1,0,4.073,0.009980,0.45926,-0.72017,0.012710,0,268.63,17.33,16.84,104.48,0.017329,0.027979,0.4592,4.114
